imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
434345,http://www.imdb.com/title/tt434345,Snow White (2005),5.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxOTIyMDQxNV5BMl5BanBnXkFtZTgwMDczNzM2NDE@._V1_UY268_CR3,0,182,268_AL_.jpg"
33596,http://www.imdb.com/title/tt33596,The Feminine Touch (1941),6.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGQ1ZWM3YWQtN2NjYS00YmI5LTgxZDgtNTY4OTQ0ZTg4OGZlXkEyXkFqcGdeQXVyMTIxOTk5MzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
24684,http://www.imdb.com/title/tt24684,Topaze (1933),6.9,Drama|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmU4YWQ0NzYtM2U4ZC00MzUwLWI3NDItMjJhZTVlNjAzZmJkXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UY268_CR23,0,182,268_AL_.jpg"
91410,http://www.imdb.com/title/tt91410,Scene of the Crime (1986),6.9,Crime|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNjIzMTIzOF5BMl5BanBnXkFtZTcwMjMwNzk0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1153106,http://www.imdb.com/title/tt1153106,The Hessen Conspiracy (2009),5.3,Crime|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTAxODM2OTk4MV5BMl5BanBnXkFtZTcwNzM5NzMyNA@@._V1_UY268_CR2,0,182,268_AL_.jpg"
41847,http://www.imdb.com/title/tt41847,Scene of the Crime (1949),6.6,Crime|Film-Noir|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzUwNzE2NzQ4Nl5BMl5BanBnXkFtZTgwNDI1MjM2MzE@._V1._CR35,52,275,437_UX182_CR0,0,182,268_AL_.jpg"
47413,http://www.imdb.com/title/tt47413,Riding Shotgun (1954),6.6,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjYwYjFmZjMtYWRiNi00M2EwLTk1MjMtZjIwOWJmMzg1OTc2XkEyXkFqcGdeQXVyNDk0MDM0Mzg@._V1_UY268_CR99,0,182,268_AL_.jpg"
59298,http://www.imdb.com/title/tt59298,I'll Take Sweden (1965),5.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxOTM1NjI4MF5BMl5BanBnXkFtZTcwMTgwNjgyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
1549571,http://www.imdb.com/title/tt1549571,Pure Country 2: The Gift (2010),5,Drama|Music|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxOTAzNjEwM15BMl5BanBnXkFtZTcwNzU0Mzk5Mw@@._V1_UY268_CR0,0,182,268_AL_.jpg"
114957,http://www.imdb.com/title/tt114957,Witchboard III: The Possession (1995),4.1,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWNiYmUzYjktYTc0Yi00ZDEyLWEwOTItMGRjN2JmNjJlZjExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
1160018,http://www.imdb.com/title/tt1160018,Prairie Fever (2008),5.2,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MTkxNDY0OV5BMl5BanBnXkFtZTcwNTUwOTEzMg@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1086798,http://www.imdb.com/title/tt1086798,Unstable Fables: Tortoise vs. Hare (2008),5.5,Animation|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzODI1OTY3Nl5BMl5BanBnXkFtZTcwNzIyMDI5MQ@@._V1_UY268_CR16,0,182,268_AL_.jpg"
1927172,http://www.imdb.com/title/tt1927172,True Love (2012),5.1,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxOTk1NDMtMmQ5My00NzI1LTg3MjEtOGY4YWFhNzQ0ZDM3XkEyXkFqcGdeQXVyMzM4ODg2Njk@._V1_UX182_CR0,0,182,268_AL_.jpg"
18795,http://www.imdb.com/title/tt18795,The Cossacks (1928),8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjkyMTU3MzUyN15BMl5BanBnXkFtZTgwMDg4MjQ3NDE@._V1_UY268_CR4,0,182,268_AL_.jpg"
79302,http://www.imdb.com/title/tt79302,Home Movies (1979),5.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMjU2MTA1Nl5BMl5BanBnXkFtZTcwMzQ3OTAyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1839648,http://www.imdb.com/title/tt1839648,The Pee-Wee Herman Show on Broadway (2011),7.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzY5MDU1Mjc2N15BMl5BanBnXkFtZTcwNzgwMDU1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
49787,http://www.imdb.com/title/tt49787,The Spanish Gardener (1956),6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MjcyMzEzNl5BMl5BanBnXkFtZTgwMTI3Nzk1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
152265,http://www.imdb.com/title/tt152265,Safety Patrol,4.3,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MjQ4MzU3Ml5BMl5BanBnXkFtZTcwODcwNzUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
43081,http://www.imdb.com/title/tt43081,Two Weeks with Love (1950),7,Comedy|Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzOTM3ODU1MV5BMl5BanBnXkFtZTcwMjc3OTEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
38929,http://www.imdb.com/title/tt38929,Shadows Over Chinatown (1946),7.5,Comedy|Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjVlNGJlZTMtOGQyMy00ZGUyLTkxMTMtNGQ4YTU2ODE3MjRlXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_UY268_CR27,0,182,268_AL_.jpg"
1722484,http://www.imdb.com/title/tt1722484,Tom Sawyer (2011),6.3,Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzNjcxMDI0Nl5BMl5BanBnXkFtZTgwNzMxNjAzMTE@._V1_UY268_CR9,0,182,268_AL_.jpg"
23202,http://www.imdb.com/title/tt23202,Me and My Gal (1932),6.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ1ODM4OTEtNTQwOC00ZTM0LTkzNzAtNjIyNzIxZTYyZDIzXkEyXkFqcGdeQXVyMjYzMDY1NTg@._V1_UX182_CR0,0,182,268_AL_.jpg"
2376024,http://www.imdb.com/title/tt2376024,Venus and Serena (2012),6.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM0MDQyMzc3OF5BMl5BanBnXkFtZTcwNTA0NDcyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
54803,http://www.imdb.com/title/tt54803,Nine Days of One Year (1962),7.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjgwMWYyNjctMWM1ZS00ZDk3LWFmYTItMWFiZmI5MzcwYmYxXkEyXkFqcGdeQXVyMTEwNTQxMjQ@._V1_UY268_CR3,0,182,268_AL_.jpg"
48190,http://www.imdb.com/title/tt48190,I Died a Thousand Times (1955),6.4,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGMzNzgzOTEtMjE0Yy00NmYwLWIzZTktMzczOTNmODA1ZjQ2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
53457,http://www.imdb.com/title/tt53457,Yellowstone Kelly (1959),6.5,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMjk4NDc4NF5BMl5BanBnXkFtZTcwNTM3ODU5Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
61893,http://www.imdb.com/title/tt61893,The Last Challenge (1967),6.1,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmVjMGFlNzgtZjAyZi00NzRhLThhNDQtYzE4OTU3MTgzODhlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
23629,http://www.imdb.com/title/tt23629,Two Seconds (1932),7,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1ODQzMjQ0MF5BMl5BanBnXkFtZTcwMDY3NTk5Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
111385,http://www.imdb.com/title/tt111385,TekWar (1994),6.1,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMzczMDIwOF5BMl5BanBnXkFtZTcwMzYwMjAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
48512,http://www.imdb.com/title/tt48512,The Prisoner (1955),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NDUyNzQ4NV5BMl5BanBnXkFtZTcwNTA4MTUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
1144815,http://www.imdb.com/title/tt1144815,Son of Morning (2011),4,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MDkyNDY4MV5BMl5BanBnXkFtZTcwOTQ2MTc4Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
59884,http://www.imdb.com/title/tt59884,Voyna i mir I: Andrey Bolkonskiy (1965),8.3,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjFmOGVhMDktZDZkNy00YjczLWI5YjItMjYzMGNmZGI0Zjk5XkEyXkFqcGdeQXVyMTYzNTE3NDA@._V1_UY268_CR4,0,182,268_AL_.jpg"
89892,http://www.imdb.com/title/tt89892,Red Heat (1985),4.8,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0Mjk3MDg0OF5BMl5BanBnXkFtZTcwNTUxNzQzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
48992,http://www.imdb.com/title/tt48992,The Beast of Hollow Mountain (1956),5.1,Horror|Romance|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM3NDBiZGUtNzEzNy00NWRhLTkzYzUtZWJmMTgyMDRiODdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
41495,http://www.imdb.com/title/tt41495,The Woman on Pier 13 (1949),5.9,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGQ1YTY0ZjItYmI4My00MmUyLTg4ZTctYmI1ZDBjMzljMThiXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
25499,http://www.imdb.com/title/tt25499,Midnight (1934),5.6,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NDcwMjMwN15BMl5BanBnXkFtZTYwNjEwODg5._V1_UX182_CR0,0,182,268_AL_.jpg"
2280964,http://www.imdb.com/title/tt2280964,Riaru: Kanzen naru kubinagaryÌÈ no hi (2013),5.8,Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzIyYmQwNjYtOWUzNi00OTdmLTllMzYtYWFmNTliOGUzZDMyXkEyXkFqcGdeQXVyMTkyMTUwNzA@._V1_UY268_CR4,0,182,268_AL_.jpg"
2375417,http://www.imdb.com/title/tt2375417,Playdate (2012),4.6,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc5NjUwNjUxN15BMl5BanBnXkFtZTgwNzA4MTc4MTE@._V1_UY268_CR9,0,182,268_AL_.jpg"
64579,http://www.imdb.com/title/tt64579,The Learning Tree (1969),7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTliN2RkNTEtYjNmNy00ZDY3LTg1NzAtMzE4NzJiOTZhOTJiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
42786,http://www.imdb.com/title/tt42786,The Next Voice You Hear... (1950),6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTAxOTUxOF5BMl5BanBnXkFtZTcwNDQ2MTQyMQ@@._V1_UY268_CR22,0,182,268_AL_.jpg"
42524,http://www.imdb.com/title/tt42524,The Great Rupert (1950),6.7,Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0OTkwNDkxNF5BMl5BanBnXkFtZTYwOTI1OTI3._V1_UY268_CR14,0,182,268_AL_.jpg"
1220217,http://www.imdb.com/title/tt1220217,The Legend of Hell's Gate: An American Conspiracy (2011),4.4,Action|Adventure|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNjU0NjQyN15BMl5BanBnXkFtZTcwMTk3NTY2Nw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
984210,http://www.imdb.com/title/tt984210,Multiple Sarcasms (2010),4.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc0Mjk4NTkyMl5BMl5BanBnXkFtZTcwOTQ5ODE0Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
84914,http://www.imdb.com/title/tt84914,A Woman Called Golda (1982),7.9,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MzE1ODgzOF5BMl5BanBnXkFtZTcwMTk4NTIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
49844,http://www.imdb.com/title/tt49844,These Wilder Years (1956),6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2MzE1NTAwNDheQTJeQWpwZ15BbWU4MDUyODQwMTIx._V1_UY268_CR3,0,182,268_AL_.jpg"
49035,http://www.imdb.com/title/tt49035,The Burglar (1957),6.7,Film-Noir|Thriller|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NDQ4OTEzNF5BMl5BanBnXkFtZTgwNzg2Nzk1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
28661,http://www.imdb.com/title/tt28661,The Bride Wore Red (1937),5.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjNlZWEyNjYtYWVmZi00YjMzLTk4ZWMtZDQ5NjYyNjgyYjJmXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
860870,http://www.imdb.com/title/tt860870,Touching Home (2008),5.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzA3NTEwMTY2OF5BMl5BanBnXkFtZTcwNjU3NjAzMw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
52148,http://www.imdb.com/title/tt52148,The Roots of Heaven (1958),6.6,Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTQyMDkyMDk1MF5BMl5BanBnXkFtZTgwODA4Nzk1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
200710,http://www.imdb.com/title/tt200710,Hitokiri (1969),7.7,Action|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTBkODVmYjEtNDc0NC00NzBkLTkzNzUtZGViNzNhOTgxMGQxXkEyXkFqcGdeQXVyMzI2MDQzNDc@._V1_UY268_CR6,0,182,268_AL_.jpg"
2401223,http://www.imdb.com/title/tt2401223,Richard Pryor: Omit the Logic (2013),7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NzA4NTgxMF5BMl5BanBnXkFtZTcwODAzMDQzOQ@@._V1_UY268_CR18,0,182,268_AL_.jpg"
40835,http://www.imdb.com/title/tt40835,Station West (1948),6.7,Action|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MzAwNDYxNV5BMl5BanBnXkFtZTcwMjkyNzk0OA@@._V1_UY268_CR1,0,182,268_AL_.jpg"
47537,http://www.imdb.com/title/tt47537,The Student Prince (1954),6.7,Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0Nzg2NjQ0Nl5BMl5BanBnXkFtZTcwNzk5NjkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
54115,http://www.imdb.com/title/tt54115,Never Let Go (1960),7.1,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2NTIxNTk4MjVeQTJeQWpwZ15BbWU3MDU5MDY4MjE@._V1_UY268_CR7,0,182,268_AL_.jpg"
439197,http://www.imdb.com/title/tt439197,Heidi (2005),6.5,Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNzA4Njc2MV5BMl5BanBnXkFtZTgwNzE3ODkwMzE@._V1_UY268_CR4,0,182,268_AL_.jpg"
1086797,http://www.imdb.com/title/tt1086797,Unstable Fables: 3 Pigs & a Baby (2008),5.4,Animation|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjIyOTQ4NjgyNF5BMl5BanBnXkFtZTgwMjA5MTU3MjE@._V1_UY268_CR9,0,182,268_AL_.jpg"
2396200,http://www.imdb.com/title/tt2396200,Richard The Lionheart (2013),2.3,Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BODc3OTIzNDU5OV5BMl5BanBnXkFtZTgwMjIwMzM2MDE@._V1_UY268_CR3,0,182,268_AL_.jpg"
76788,http://www.imdb.com/title/tt76788,Sweeney! (1977),6.9,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzODQzMzUwN15BMl5BanBnXkFtZTcwOTkwNjEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
50500,http://www.imdb.com/title/tt50500,Hellcats of the Navy (1957),5.4,Drama|Thriller|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGYyZjkwYWMtNzI2My00NDY4LWI1NzUtNjExMGI0YmRlN2JhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
50646,http://www.imdb.com/title/tt50646,The Little Hut (1957),5.8,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjkwYmJjMTEtNzJlMi00YmI1LWJjYWItNzdhYzIyNWY4MjczXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
68173,http://www.imdb.com/title/tt68173,The Adventures of Barry McKenzie (1972),5.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjAzMTcyNTY4NV5BMl5BanBnXkFtZTcwNTI3NjI0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
91688,http://www.imdb.com/title/tt91688,Opposing Force (1986),5.2,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNDk3ODA3MF5BMl5BanBnXkFtZTcwODYwOTc2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
473500,http://www.imdb.com/title/tt473500,Kettle of Fish (2006),5.2,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyOTMwMjI4NF5BMl5BanBnXkFtZTcwNzA1MDA0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1551641,http://www.imdb.com/title/tt1551641,Winnie Mandela (2011),6,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMTI4NjM2MF5BMl5BanBnXkFtZTgwNzk0MjIwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
97938,http://www.imdb.com/title/tt97938,My Mom's a Werewolf (1989),4.4,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjgyMTk1NjkzMl5BMl5BanBnXkFtZTcwNzgyNzIyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
1849111,http://www.imdb.com/title/tt1849111,Superstar (2012),5.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODFhMjdjYWMtZGE5Mi00NTRjLTg2YmItN2FhNDQ3NjlmNjA0XkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_UY268_CR7,0,182,268_AL_.jpg"
65981,http://www.imdb.com/title/tt65981,The Lickerish Quartet (1970),6.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDBkYWI3ODUtMDY3Mi00ODM1LTkyOWMtMTAyZGMwNmM4YWYwL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
70827,http://www.imdb.com/title/tt70827,Shock Treatment (1973),6.2,Crime|Drama|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MDA0MzE0MV5BMl5BanBnXkFtZTcwNDY0MDE2MQ@@._V1_UY268_CR43,0,182,268_AL_.jpg"
82744,http://www.imdb.com/title/tt82744,Midnight (1982),4.4,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGUxYmIyZjQtYTQ2ZS00MDNlLTkxMWMtMjg0Y2NiZTJmOGYwXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
110340,http://www.imdb.com/title/tt110340,The Lovers (1994),7.3,Drama|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQ5NzUzODQ3NF5BMl5BanBnXkFtZTcwMzAzODIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
312278,http://www.imdb.com/title/tt312278,Skinwalkers (2002),7.3,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MjA1ODQ5NF5BMl5BanBnXkFtZTcwMzkxNjkxMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
102667,http://www.imdb.com/title/tt102667,Speaking of the Devil (1991),6.3,Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzI3ODU2OTgwN15BMl5BanBnXkFtZTgwNDc0NTAzMTE@._V1_UY268_CR9,0,182,268_AL_.jpg"
1523367,http://www.imdb.com/title/tt1523367,Mandrake (2010),3.5,Adventure|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MzQ5NzQzMV5BMl5BanBnXkFtZTcwOTE1NzA1NA@@._V1_UY268_CR7,0,182,268_AL_.jpg"
1262415,http://www.imdb.com/title/tt1262415,Saluda al diablo de mi parte (2011),6.2,Action|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODMyMDQ0OF5BMl5BanBnXkFtZTcwODIwNzkyNQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
95366,http://www.imdb.com/title/tt95366,In the Line of Duty: The F.B.I. Murders (1988),7.4,Crime|Action|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY4NjYwNTYzM15BMl5BanBnXkFtZTcwMjQ0MzkzMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg"
80936,http://www.imdb.com/title/tt80936,It's My Turn (1980),5.5,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0Njg1NDcyOF5BMl5BanBnXkFtZTYwMDczNDk4._V1_UX182_CR0,0,182,268_AL_.jpg"
85873,http://www.imdb.com/title/tt85873,Lovesick (1983),5,Comedy|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MDk0OTQyOV5BMl5BanBnXkFtZTcwMTAxODcxMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
73784,http://www.imdb.com/title/tt73784,Take a Hard Ride (1975),5.8,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzc0OGZmNjYtNGVmMy00MjM4LTgxMzItY2MzNWI3YzI0OTQ3L2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1178654,http://www.imdb.com/title/tt1178654,Los paranoicos (2008),6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4Nzc1MDgxOV5BMl5BanBnXkFtZTcwMzU2NDUwMw@@._V1_UY268_CR0,0,182,268_AL_.jpg"
1532538,http://www.imdb.com/title/tt1532538,Line of Duty (2013),5.2,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDAyODQ2MTc1MF5BMl5BanBnXkFtZTgwODA0MjE0MDE@._V1_UY268_CR6,0,182,268_AL_.jpg"
384037,http://www.imdb.com/title/tt384037,Love on the Side (2004),5.7,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMjg5Mzc3MV5BMl5BanBnXkFtZTcwMjYzODQzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
49849,http://www.imdb.com/title/tt49849,Three Violent People (1956),6.4,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDZlNzgyMjgtMGQ2Mi00ZjNmLTk0ZjktODg4ZmIyMWY5YWMzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
52191,http://www.imdb.com/title/tt52191,The Sheriff of Fractured Jaw (1958),6.1,Comedy|Romance|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWQ3NTI0M2QtODRjNy00OWI2LTgzODYtMWJhMzYzMjkyMTgxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
43736,http://www.imdb.com/title/tt43736,Let's Make It Legal (1951),6.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMzZmJkMjMtNTMzNC00NjliLTkyMTctMTg2YzViZjdmNzI2L2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
457475,http://www.imdb.com/title/tt457475,Silent Partner (2005),4.8,Action|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwODY5OTczMF5BMl5BanBnXkFtZTcwMjk3MjQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
158369,http://www.imdb.com/title/tt158369,Woman Wanted (1999),5.7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMTU5MzY0M15BMl5BanBnXkFtZTYwMTQ5Mjg5._V1_UX182_CR0,0,182,268_AL_.jpg"
1230196,http://www.imdb.com/title/tt1230196,Puss (2010),4.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MDIyMDc4NV5BMl5BanBnXkFtZTcwNDIyOTY3Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
109969,http://www.imdb.com/title/tt109969,Hail Caesar (1994),3.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNTUzMTc0NV5BMl5BanBnXkFtZTcwMTM1MjYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
80808,http://www.imdb.com/title/tt80808,The Gong Show Movie (1980),4.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NzI3MjQ2Ml5BMl5BanBnXkFtZTYwNzYwNDc4._V1_UX182_CR0,0,182,268_AL_.jpg"
46239,http://www.imdb.com/title/tt46239,"Ride, Vaquero! (1953)",6.2,Romance|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MDgwNjkxNl5BMl5BanBnXkFtZTcwMzY4MDMwMg@@._V1_UY268_CR0,0,182,268_AL_.jpg"
39082,http://www.imdb.com/title/tt39082,The Virginian (1946),6.5,Romance|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmM2NzkyNzItOGEzOC00MGNjLTlmNjUtMjhjZjY2ZmMyZjEwXkEyXkFqcGdeQXVyNjc2OTM5MTU@._V1_UY268_CR93,0,182,268_AL_.jpg"
